0 999 1 0
0.001 999 1 0
0.002 999 1 0
0.003 999 1 0
0.004 998 1 1
0.005 997 1 2
0.006 997 1 2
0.007 997 1 2
0.008 996 1 3
0.009 995 1 4
0.01 995 1 4
0.011 995 1 4
0.012 994 1 5
0.013 992 1 7
0.014 991 1 8
0.015 988 1 11
0.016 986 1 13
0.017 986 1 13
0.018 985 1 14
0.019 985 1 14
0.02 985 1 14
0.021 985 1 14
0.022 984 1 15
0.023 984 1 15
0.024 983 1 16
0.025 983 1 16
0.026 982 1 17
0.027 982 1 17
0.028 982 1 17
0.029 982 1 17
0.03 979 1 20
0.031 979 1 20
0.032 976 1 23
0.033 976 1 23
0.034 976 1 23
0.035 975 1 24
0.036 975 1 24
0.037 973 1 26
0.038 973 1 26
0.039 972 1 27
0.04 970 1 29
0.041 968 1 31
0.042 968 1 31
0.043 967 1 32
0.044 967 1 32
0.045 967 1 32
0.046 966 1 33
0.047 965 1 34
0.048 964 1 35
0.049 964 1 35
0.05 964 1 35
0.051 963 1 36
0.052 962 1 37
0.053 961 1 38
0.054 959 1 40
0.055 959 1 40
0.056 956 1 43
0.057 954 1 45
0.058 953 1 46
0.059 953 1 46
0.06 953 1 46
0.061 952 1 47
0.062 950 1 49
0.063 950 1 49
0.064 948 1 51
0.065 946 1 53
0.066 945 1 54
0.067 945 1 54
0.068 944 1 55
0.069 941 1 58
0.07 940 1 59
0.071 938 1 61
0.072 936 1 63
0.073 936 1 63
0.074 936 1 63
0.075 936 1 63
0.076 935 1 64
0.077 932 1 67
0.078 931 1 68
0.079 931 1 68
0.08 931 1 68
0.081 931 1 68
0.082 930 1 69
0.083 929 1 70
0.084 927 1 72
0.085 927 1 72
0.086 927 1 72
0.087 926 1 73
0.088 926 1 73
0.089 921 1 78
0.09 920 1 79
0.091 919 1 80
0.092 917 1 82
0.093 916 1 83
0.094 915 1 84
0.095 915 1 84
0.096 913 1 86
0.097 912 1 87
0.098 910 1 89
0.099 910 1 89
0.1 907 1 92
0.101 902 1 97
0.102 901 1 98
0.103 899 1 100
0.104 897 1 102
0.105 897 1 102
0.106 897 1 102
0.107 895 1 104
0.108 893 1 106
0.109 891 1 108
0.11 891 1 108
0.111 891 1 108
0.112 891 1 108
0.113 891 1 108
0.114 887 1 112
0.115 885 1 114
0.116 884 1 115
0.117 883 1 116
0.118 882 1 117
0.119 881 1 118
0.12 881 1 118
0.121 880 1 119
0.122 879 1 120
0.123 879 1 120
0.124 878 1 121
0.125 877 1 122
0.126 876 1 123
0.127 874 1 125
0.128 875 1 124
0.129 875 1 124
0.13 873 1 126
0.131 871 1 128
0.132 870 1 129
0.133 869 1 130
0.134 869 1 130
0.135 867 1 132
0.136 866 1 133
0.137 864 1 135
0.138 863 1 136
0.139 862 1 137
0.14 861 1 138
0.141 861 1 138
0.142 859 1 140
0.143 859 1 140
0.144 859 1 140
0.145 856 1 143
0.146 855 1 144
0.147 855 1 144
0.148 855 1 144
0.149 855 1 144
0.15 853 1 146
0.151 850 1 149
0.152 849 1 150
0.153 848 1 151
0.154 846 1 153
0.155 844 1 155
0.156 843 1 156
0.157 843 1 156
0.158 840 1 159
0.159 839 1 160
0.16 839 1 160
0.161 839 1 160
0.162 839 1 160
0.163 837 1 162
0.164 835 1 164
0.165 834 1 165
0.166 833 1 166
0.167 833 1 166
0.168 830 1 169
0.169 829 1 170
0.17 829 1 170
0.171 829 1 170
0.172 826 1 173
0.173 824 1 175
0.174 824 1 175
0.175 820 1 179
0.176 819 1 180
0.177 817 1 182
0.178 816 1 183
0.179 816 1 183
0.18 816 1 183
0.181 816 1 183
0.182 816 1 183
0.183 815 1 184
0.184 814 1 185
0.185 814 1 185
0.186 814 1 185
0.187 812 1 187
0.188 811 1 188
0.189 811 1 188
0.19 811 1 188
0.191 810 1 189
0.192 809 1 190
0.193 809 1 190
0.194 808 1 191
0.195 806 1 193
0.196 804 1 195
0.197 803 1 196
0.198 802 1 197
0.199 802 1 197
0.2 801 1 198
0.201 800 1 199
0.202 800 1 199
0.203 799 1 200
0.204 798 1 201
0.205 797 1 202
0.206 795 1 204
0.207 795 1 204
0.208 795 1 204
0.209 793 1 206
0.21 790 1 209
0.211 790 1 209
0.212 790 1 209
0.213 790 1 209
0.214 790 1 209
0.215 790 1 209
0.216 790 1 209
0.217 788 1 211
0.218 788 1 211
0.219 787 1 212
0.22 787 1 212
0.221 786 1 213
0.222 785 1 214
0.223 784 1 215
0.224 784 1 215
0.225 783 1 216
0.226 782 1 217
0.227 780 1 219
0.228 780 1 219
0.229 779 1 220
0.23 779 1 220
0.231 779 1 220
0.232 778 1 221
0.233 777 1 222
0.234 776 1 223
0.235 776 1 223
0.236 774 1 225
0.237 772 1 227
0.238 772 1 227
0.239 771 1 228
0.24 771 1 228
0.241 770 1 229
0.242 769 1 230
0.243 769 1 230
0.244 769 1 230
0.245 768 1 231
0.246 767 1 232
0.247 766 1 233
0.248 765 1 234
0.249 764 1 235
0.25 762 1 237
0.251 762 1 237
0.252 760 1 239
0.253 760 1 239
0.254 760 1 239
