0 999 1 0
0.001 998 1 1
0.002 998 1 1
0.003 997 1 2
0.004 997 1 2
0.005 996 1 3
0.006 994 1 5
0.007 993 1 6
0.008 992 1 7
0.009 991 1 8
0.01 990 1 9
0.011 989 1 10
0.012 989 1 10
0.013 989 1 10
0.014 989 1 10
0.015 989 1 10
0.016 986 1 13
0.017 984 1 15
0.018 982 1 17
0.019 982 1 17
0.02 981 1 18
0.021 981 1 18
0.022 980 1 19
0.023 978 1 21
0.024 978 1 21
0.025 977 1 22
0.026 976 1 23
0.027 976 1 23
0.028 976 1 23
0.029 975 1 24
0.03 974 1 25
0.031 973 1 26
0.032 973 1 26
0.033 972 1 27
0.034 971 1 28
0.035 968 1 31
0.036 966 1 33
0.037 964 1 35
0.038 963 1 36
0.039 961 1 38
0.04 959 1 40
0.041 956 1 43
0.042 955 1 44
0.043 955 1 44
0.044 955 1 44
0.045 953 1 46
0.046 951 1 48
0.047 950 1 49
0.048 949 1 50
0.049 949 1 50
0.05 949 1 50
0.051 949 1 50
0.052 947 1 52
0.053 947 1 52
0.054 946 1 53
0.055 946 1 53
0.056 946 1 53
0.057 945 1 54
0.058 943 1 56
0.059 943 1 56
0.06 943 1 56
0.061 943 1 56
0.062 943 1 56
0.063 943 1 56
0.064 943 1 56
0.065 941 1 58
0.066 940 1 59
0.067 939 1 60
0.068 937 1 62
0.069 936 1 63
0.07 935 1 64
0.071 933 1 66
0.072 933 1 66
0.073 933 1 66
0.074 933 1 66
0.075 933 1 66
0.076 932 1 67
0.077 930 1 69
0.078 929 1 70
0.079 928 1 71
0.08 927 1 72
0.081 926 1 73
0.082 925 1 74
0.083 923 1 76
0.084 921 1 78
0.085 920 1 79
0.086 920 1 79
0.087 919 1 80
0.088 917 1 82
0.089 916 1 83
0.09 916 1 83
0.091 915 1 84
0.092 915 1 84
0.093 913 1 86
0.094 913 1 86
0.095 911 1 88
0.096 909 1 90
0.097 909 1 90
0.098 906 1 93
0.099 906 1 93
0.1 906 1 93
0.101 904 1 95
0.102 904 1 95
0.103 904 1 95
0.104 904 1 95
0.105 904 1 95
0.106 903 1 96
0.107 902 1 97
0.108 902 1 97
0.109 902 1 97
0.11 900 1 99
0.111 898 1 101
0.112 897 1 102
0.113 896 1 103
0.114 895 1 104
0.115 895 1 104
0.116 893 1 106
0.117 892 1 107
0.118 891 1 108
0.119 890 1 109
0.12 890 1 109
0.121 890 1 109
0.122 888 1 111
0.123 886 1 113
0.124 885 1 114
0.125 884 1 115
0.126 881 1 118
0.127 881 1 118
0.128 880 1 119
0.129 880 1 119
0.13 880 1 119
0.131 879 1 120
0.132 878 1 121
0.133 879 1 120
0.134 879 1 120
0.135 878 1 121
0.136 878 1 121
0.137 876 1 123
0.138 876 1 123
0.139 876 1 123
0.14 872 1 127
0.141 872 1 127
0.142 870 1 129
0.143 869 1 130
0.144 869 1 130
0.145 868 1 131
0.146 868 1 131
0.147 868 1 131
0.148 866 1 133
0.149 866 1 133
0.15 863 1 136
0.151 862 1 137
0.152 862 1 137
0.153 861 1 138
0.154 859 1 140
0.155 859 1 140
0.156 858 1 141
0.157 857 1 142
0.158 854 1 145
0.159 853 1 146
0.16 852 1 147
0.161 850 1 149
0.162 849 1 150
0.163 849 1 150
0.164 849 1 150
0.165 849 1 150
0.166 848 1 151
0.167 848 1 151
0.168 847 1 152
0.169 846 1 153
0.17 846 1 153
0.171 846 1 153
0.172 846 1 153
0.173 845 1 154
0.174 843 1 156
0.175 843 1 156
0.176 840 1 159
0.177 839 1 160
0.178 840 1 159
0.179 839 1 160
0.18 839 1 160
0.181 839 1 160
0.182 839 1 160
0.183 839 1 160
0.184 838 1 161
0.185 838 1 161
0.186 838 1 161
0.187 838 1 161
0.188 836 1 163
0.189 836 1 163
0.19 835 1 164
0.191 834 1 165
0.192 834 1 165
0.193 833 1 166
0.194 832 1 167
0.195 830 1 169
0.196 830 1 169
0.197 829 1 170
0.198 828 1 171
0.199 828 1 171
0.2 825 1 174
0.201 824 1 175
0.202 823 1 176
0.203 821 1 178
0.204 820 1 179
0.205 820 1 179
0.206 820 1 179
0.207 820 1 179
0.208 820 1 179
0.209 820 1 179
0.21 818 1 181
0.211 817 1 182
0.212 817 1 182
0.213 816 1 183
0.214 814 1 185
0.215 813 1 186
0.216 813 1 186
0.217 812 1 187
0.218 812 1 187
0.219 810 1 189
0.22 808 1 191
0.221 807 1 192
0.222 807 1 192
0.223 807 1 192
0.224 806 1 193
0.225 804 1 195
0.226 803 1 196
0.227 802 1 197
0.228 801 1 198
0.229 799 1 200
0.23 797 1 202
0.231 797 1 202
0.232 796 1 203
0.233 796 1 203
0.234 796 1 203
0.235 795 1 204
0.236 795 1 204
0.237 794 1 205
0.238 793 1 206
0.239 792 1 207
0.24 792 1 207
0.241 789 1 210
0.242 789 1 210
0.243 788 1 211
0.244 788 1 211
0.245 787 1 212
0.246 787 1 212
0.247 787 1 212
0.248 787 1 212
0.249 784 1 215
0.25 784 1 215
0.251 783 1 216
0.252 781 1 218
0.253 780 1 219
0.254 780 1 219
0.255 780 1 219
0.256 779 1 220
0.257 778 1 221
0.258 778 1 221
0.259 778 1 221
0.26 773 1 226
0.261 772 1 227
0.262 772 1 227
0.263 771 1 228
0.264 771 1 228
0.265 771 1 228
0.266 770 1 229
0.267 770 1 229
0.268 769 1 230
0.269 768 1 231
0.27 768 1 231
0.271 767 1 232
0.272 765 1 234
0.273 764 1 235
0.274 764 1 235
0.275 763 1 236
0.276 763 1 236
0.277 763 1 236
0.278 763 1 236
0.279 763 1 236
0.28 763 1 236
0.281 763 1 236
0.282 762 1 237
0.283 761 1 238
0.284 761 1 238
0.285 760 1 239
0.286 759 1 240
0.287 758 1 241
0.288 757 1 242
0.289 755 1 244
0.29 755 1 244
0.291 755 1 244
0.292 754 1 245
0.293 753 1 246
0.294 754 1 245
0.295 754 1 245
0.296 754 1 245
0.297 754 1 245
0.298 754 1 245
0.299 754 1 245
0.3 754 1 245
0.301 754 1 245
0.302 753 1 246
0.303 753 1 246
0.304 752 1 247
0.305 751 1 248
0.306 750 1 249
0.307 750 1 249
0.308 749 1 250
0.309 748 1 251
0.31 747 1 252
0.311 745 1 254
0.312 742 1 257
0.313 741 1 258
0.314 740 1 259
0.315 740 1 259
0.316 740 1 259
0.317 737 1 262
0.318 736 1 263
0.319 735 1 264
0.32 735 1 264
0.321 735 1 264
0.322 734 1 265
0.323 732 1 267
0.324 733 1 266
0.325 732 1 267
0.326 731 1 268
0.327 731 1 268
0.328 730 1 269
0.329 729 1 270
0.33 728 1 271
0.331 728 1 271
0.332 727 1 272
0.333 723 1 276
0.334 723 1 276
0.335 723 1 276
0.336 722 1 277
0.337 722 1 277
0.338 722 1 277
0.339 721 1 278
0.34 721 1 278
0.341 720 1 279
0.342 718 1 281
0.343 718 1 281
0.344 718 1 281
0.345 718 1 281
0.346 718 1 281
0.347 718 1 281
0.348 716 1 283
0.349 716 1 283
0.35 715 1 284
0.351 714 1 285
0.352 713 1 286
0.353 711 1 288
0.354 709 1 290
0.355 709 1 290
0.356 708 1 291
0.357 708 1 291
0.358 707 1 292
0.359 707 1 292
0.36 706 1 293
0.361 706 1 293
0.362 706 1 293
0.363 706 1 293
0.364 704 1 295
0.365 703 1 296
0.366 703 1 296
0.367 702 1 297
0.368 701 1 298
0.369 700 1 299
0.37 700 1 299
0.371 699 1 300
0.372 698 1 301
0.373 698 1 301
0.374 697 1 302
0.375 696 1 303
0.376 695 1 304
0.377 694 1 305
0.378 694 1 305
0.379 694 1 305
0.38 692 1 307
0.381 691 1 308
0.382 690 1 309
0.383 690 1 309
0.384 690 1 309
0.385 689 1 310
0.386 689 1 310
0.387 689 1 310
0.388 688 1 311
0.389 687 1 312
0.39 687 1 312
0.391 687 1 312
0.392 685 1 314
0.393 684 1 315
0.394 683 1 316
0.395 682 1 317
0.396 681 1 318
0.397 679 1 320
0.398 676 1 323
0.399 676 1 323
0.4 676 1 323
0.401 674 1 325
0.402 672 1 327
0.403 671 1 328
0.404 669 1 330
0.405 668 1 331
0.406 668 1 331
0.407 668 1 331
0.408 668 1 331
0.409 667 1 332
0.41 667 1 332
0.411 666 1 333
0.412 665 1 334
0.413 664 1 335
0.414 663 1 336
0.415 661 1 338
0.416 660 1 339
0.417 659 1 340
0.418 659 1 340
0.419 658 1 341
0.42 658 1 341
0.421 656 1 343
0.422 655 1 344
0.423 655 1 344
0.424 654 1 345
0.425 654 1 345
0.426 654 1 345
0.427 654 1 345
0.428 653 1 346
0.429 652 1 347
0.43 652 1 347
0.431 650 1 349
0.432 649 1 350
0.433 648 1 351
0.434 648 1 351
0.435 646 1 353
0.436 646 1 353
0.437 646 1 353
0.438 646 1 353
0.439 644 1 355
0.44 644 1 355
0.441 644 1 355
0.442 643 1 356
0.443 643 1 356
0.444 642 1 357
0.445 642 1 357
0.446 642 1 357
0.447 642 1 357
0.448 642 1 357
0.449 642 1 357
0.45 641 1 358
0.451 641 1 358
0.452 639 1 360
0.453 639 1 360
0.454 638 1 361
0.455 637 1 362
0.456 637 1 362
0.457 637 1 362
0.458 635 1 364
0.459 634 1 365
0.46 634 1 365
0.461 632 1 367
0.462 632 1 367
0.463 631 1 368
0.464 630 1 369
0.465 629 1 370
0.466 628 1 371
0.467 628 1 371
0.468 627 1 372
0.469 627 1 372
0.47 627 1 372
0.471 626 1 373
0.472 626 1 373
0.473 626 1 373
0.474 626 1 373
0.475 626 1 373
0.476 625 1 374
0.477 624 1 375
0.478 624 1 375
0.479 625 1 374
0.48 625 1 374
0.481 623 1 376
0.482 621 1 378
0.483 620 1 379
0.484 620 1 379
0.485 619 1 380
0.486 617 1 382
0.487 617 1 382
0.488 616 1 383
0.489 615 1 384
0.49 615 1 384
0.491 615 1 384
0.492 614 1 385
0.493 613 1 386
0.494 611 1 388
0.495 609 1 390
0.496 609 1 390
0.497 608 1 391
0.498 608 1 391
0.499 608 1 391
0.5 607 1 392
0.501 607 1 392
0.502 606 1 393
0.503 606 1 393
0.504 605 1 394
0.505 604 1 395
0.506 604 1 395
0.507 604 1 395
0.508 603 1 396
0.509 603 1 396
0.51 601 1 398
0.511 601 1 398
0.512 601 1 398
0.513 600 1 399
0.514 600 1 399
0.515 599 1 400
0.516 598 1 401
0.517 598 1 401
0.518 597 1 402
0.519 596 1 403
0.52 596 1 403
0.521 594 1 405
0.522 594 1 405
0.523 594 1 405
0.524 594 1 405
0.525 594 1 405
0.526 594 1 405
0.527 594 1 405
0.528 595 1 404
0.529 595 1 404
0.53 594 1 405
0.531 593 1 406
0.532 593 1 406
0.533 593 1 406
0.534 593 1 406
0.535 593 1 406
0.536 593 1 406
0.537 593 1 406
0.538 593 1 406
0.539 589 1 410
0.54 589 1 410
0.541 589 1 410
0.542 589 1 410
0.543 588 1 411
0.544 586 1 413
0.545 586 1 413
0.546 586 1 413
0.547 585 1 414
0.548 584 1 415
0.549 584 1 415
0.55 583 1 416
0.551 583 1 416
0.552 583 1 416
0.553 582 1 417
0.554 581 1 418
0.555 579 1 420
0.556 579 1 420
0.557 579 1 420
0.558 579 1 420
0.559 578 1 421
0.56 577 1 422
0.561 575 1 424
0.562 574 1 425
0.563 574 1 425
0.564 574 1 425
0.565 573 1 426
0.566 572 1 427
0.567 571 1 428
0.568 571 1 428
0.569 571 1 428
0.57 571 1 428
0.571 571 1 428
0.572 570 1 429
0.573 570 1 429
0.574 570 1 429
0.575 570 1 429
0.576 569 1 430
0.577 568 1 431
0.578 568 1 431
0.579 567 1 432
0.58 566 1 433
0.581 565 1 434
0.582 564 1 435
0.583 564 1 435
0.584 564 1 435
0.585 564 1 435
0.586 563 1 436
0.587 563 1 436
0.588 563 1 436
0.589 562 1 437
0.59 562 1 437
0.591 561 1 438
0.592 561 1 438
0.593 560 1 439
0.594 560 1 439
0.595 560 1 439
0.596 559 1 440
0.597 557 1 442
0.598 557 1 442
0.599 556 1 443
0.6 554 1 445
0.601 554 1 445
0.602 553 1 446
0.603 554 1 445
0.604 554 1 445
0.605 554 1 445
0.606 553 1 446
0.607 553 1 446
0.608 553 1 446
0.609 552 1 447
0.61 551 1 448
0.611 551 1 448
0.612 550 1 449
0.613 550 1 449
0.614 550 1 449
0.615 548 1 451
0.616 548 1 451
0.617 546 1 453
0.618 545 1 454
0.619 544 1 455
0.62 543 1 456
0.621 543 1 456
0.622 543 1 456
0.623 542 1 457
0.624 543 1 456
0.625 542 1 457
0.626 541 1 458
0.627 541 1 458
0.628 541 1 458
0.629 541 1 458
0.63 541 1 458
0.631 539 1 460
0.632 538 1 461
0.633 537 1 462
0.634 537 1 462
0.635 537 1 462
0.636 535 1 464
0.637 535 1 464
0.638 532 1 467
0.639 532 1 467
0.64 531 1 468
0.641 531 1 468
0.642 531 1 468
0.643 531 1 468
0.644 531 1 468
0.645 530 1 469
0.646 530 1 469
0.647 528 1 471
0.648 528 1 471
0.649 528 1 471
0.65 528 1 471
0.651 528 1 471
0.652 528 1 471
0.653 526 1 473
0.654 526 1 473
0.655 525 1 474
0.656 524 1 475
0.657 523 1 476
0.658 523 1 476
0.659 522 1 477
0.66 521 1 478
0.661 519 1 480
0.662 517 1 482
0.663 517 1 482
0.664 518 1 481
0.665 517 1 482
0.666 517 1 482
0.667 515 1 484
0.668 514 1 485
0.669 514 1 485
0.67 514 1 485
0.671 513 1 486
0.672 513 1 486
0.673 512 1 487
0.674 511 1 488
0.675 511 1 488
0.676 511 1 488
0.677 510 1 489
0.678 510 1 489
0.679 510 1 489
0.68 510 1 489
0.681 510 1 489
0.682 510 1 489
0.683 510 1 489
0.684 510 1 489
0.685 509 1 490
0.686 509 1 490
0.687 509 1 490
0.688 508 1 491
0.689 506 1 493
0.69 505 1 494
0.691 505 1 494
0.692 505 1 494
0.693 505 1 494
0.694 505 1 494
0.695 505 1 494
0.696 504 1 495
0.697 504 1 495
0.698 504 1 495
