0 999 1 0
0.001 997 1 2
0.002 995 1 4
0.003 995 1 4
0.004 993 1 6
0.005 991 1 8
0.006 991 1 8
0.007 991 1 8
0.008 990 1 9
0.009 988 1 11
0.01 984 1 15
0.011 981 1 18
0.012 981 1 18
0.013 980 1 19
0.014 979 1 20
0.015 977 1 22
0.016 977 1 22
0.017 973 1 26
0.018 972 1 27
0.019 969 1 30
0.02 969 1 30
0.021 969 1 30
0.022 966 1 33
0.023 966 1 33
0.024 965 1 34
0.025 964 1 35
0.026 962 1 37
0.027 960 1 39
0.028 960 1 39
0.029 959 1 40
0.03 958 1 41
0.031 957 1 42
0.032 956 1 43
0.033 956 1 43
0.034 953 1 46
0.035 953 1 46
0.036 952 1 47
0.037 951 1 48
0.038 951 1 48
0.039 949 1 50
0.04 949 1 50
0.041 949 1 50
0.042 948 1 51
0.043 948 1 51
0.044 945 1 54
0.045 945 1 54
0.046 944 1 55
0.047 944 1 55
0.048 944 1 55
0.049 944 1 55
0.05 942 1 57
0.051 941 1 58
0.052 940 1 59
0.053 939 1 60
0.054 937 1 62
0.055 936 1 63
0.056 935 1 64
0.057 934 1 65
0.058 933 1 66
0.059 932 1 67
0.06 930 1 69
0.061 930 1 69
0.062 929 1 70
0.063 928 1 71
0.064 927 1 72
0.065 925 1 74
0.066 924 1 75
0.067 923 1 76
0.068 922 1 77
0.069 922 1 77
0.07 922 1 77
0.071 921 1 78
0.072 920 1 79
0.073 919 1 80
0.074 919 1 80
0.075 918 1 81
0.076 917 1 82
0.077 915 1 84
0.078 913 1 86
0.079 913 1 86
0.08 913 1 86
0.081 912 1 87
0.082 911 1 88
0.083 909 1 90
0.084 908 1 91
0.085 908 1 91
0.086 907 1 92
0.087 905 1 94
0.088 905 1 94
0.089 905 1 94
0.09 905 1 94
0.091 903 1 96
0.092 900 1 99
0.093 899 1 100
0.094 899 1 100
0.095 897 1 102
0.096 897 1 102
0.097 897 1 102
0.098 896 1 103
0.099 896 1 103
0.1 896 1 103
0.101 894 1 105
0.102 894 1 105
0.103 894 1 105
0.104 894 1 105
0.105 893 1 106
0.106 892 1 107
0.107 891 1 108
0.108 890 1 109
0.109 888 1 111
0.11 887 1 112
0.111 887 1 112
0.112 886 1 113
0.113 886 1 113
0.114 885 1 114
0.115 884 1 115
0.116 884 1 115
0.117 884 1 115
0.118 884 1 115
0.119 883 1 116
0.12 881 1 118
0.121 880 1 119
0.122 879 1 120
0.123 879 1 120
0.124 878 1 121
0.125 878 1 121
0.126 876 1 123
0.127 874 1 125
0.128 872 1 127
0.129 871 1 128
0.13 871 1 128
0.131 870 1 129
0.132 869 1 130
0.133 869 1 130
0.134 869 1 130
0.135 868 1 131
0.136 865 1 134
0.137 864 1 135
0.138 864 1 135
0.139 864 1 135
0.14 863 1 136
0.141 863 1 136
0.142 862 1 137
0.143 862 1 137
0.144 862 1 137
0.145 861 1 138
0.146 861 1 138
0.147 860 1 139
0.148 860 1 139
0.149 859 1 140
0.15 857 1 142
0.151 857 1 142
0.152 855 1 144
0.153 855 1 144
0.154 854 1 145
0.155 853 1 146
0.156 853 1 146
0.157 852 1 147
0.158 852 1 147
0.159 852 1 147
0.16 851 1 148
0.161 851 1 148
0.162 849 1 150
0.163 847 1 152
0.164 847 1 152
0.165 846 1 153
0.166 845 1 154
0.167 845 1 154
0.168 845 1 154
0.169 845 1 154
0.17 845 1 154
0.171 844 1 155
0.172 841 1 158
0.173 841 1 158
0.174 839 1 160
0.175 839 1 160
0.176 837 1 162
0.177 835 1 164
0.178 835 1 164
0.179 834 1 165
0.18 833 1 166
0.181 832 1 167
0.182 832 1 167
0.183 831 1 168
0.184 829 1 170
0.185 826 1 173
0.186 826 1 173
0.187 826 1 173
0.188 826 1 173
0.189 825 1 174
0.19 824 1 175
0.191 823 1 176
0.192 823 1 176
0.193 823 1 176
0.194 822 1 177
0.195 821 1 178
0.196 821 1 178
0.197 821 1 178
0.198 820 1 179
0.199 820 1 179
0.2 819 1 180
0.201 818 1 181
0.202 816 1 183
0.203 816 1 183
0.204 816 1 183
0.205 814 1 185
0.206 814 1 185
0.207 813 1 186
0.208 812 1 187
0.209 810 1 189
0.21 808 1 191
0.211 808 1 191
0.212 808 1 191
0.213 808 1 191
0.214 808 1 191
0.215 806 1 193
0.216 805 1 194
0.217 801 1 198
0.218 801 1 198
0.219 799 1 200
0.22 798 1 201
0.221 798 1 201
0.222 798 1 201
0.223 797 1 202
0.224 797 1 202
0.225 797 1 202
0.226 796 1 203
0.227 794 1 205
0.228 794 1 205
0.229 793 1 206
0.23 793 1 206
0.231 792 1 207
0.232 792 1 207
0.233 792 1 207
0.234 792 1 207
0.235 791 1 208
0.236 790 1 209
0.237 789 1 210
0.238 788 1 211
0.239 787 1 212
0.24 787 1 212
0.241 787 1 212
0.242 786 1 213
0.243 784 1 215
0.244 784 1 215
0.245 784 1 215
0.246 783 1 216
0.247 782 1 217
0.248 780 1 219
0.249 780 1 219
0.25 779 1 220
0.251 780 1 219
0.252 780 1 219
0.253 779 1 220
0.254 776 1 223
0.255 776 1 223
0.256 774 1 225
0.257 774 1 225
0.258 773 1 226
0.259 771 1 228
0.26 770 1 229
0.261 770 1 229
0.262 769 1 230
0.263 768 1 231
0.264 767 1 232
0.265 767 1 232
0.266 766 1 233
0.267 762 1 237
0.268 761 1 238
0.269 758 1 241
0.27 758 1 241
0.271 758 1 241
0.272 756 1 243
0.273 756 1 243
0.274 755 1 244
0.275 754 1 245
0.276 754 1 245
0.277 754 1 245
0.278 753 1 246
0.279 753 1 246
0.28 751 1 248
0.281 749 1 250
0.282 746 1 253
0.283 745 1 254
0.284 745 1 254
0.285 744 1 255
0.286 744 1 255
0.287 744 1 255
0.288 743 1 256
0.289 742 1 257
0.29 742 1 257
0.291 740 1 259
0.292 740 1 259
0.293 739 1 260
0.294 739 1 260
0.295 737 1 262
0.296 737 1 262
0.297 737 1 262
0.298 736 1 263
0.299 736 1 263
0.3 736 1 263
0.301 735 1 264
0.302 733 1 266
0.303 732 1 267
0.304 731 1 268
0.305 732 1 267
0.306 732 1 267
0.307 732 1 267
0.308 732 1 267
0.309 731 1 268
0.31 731 1 268
0.311 731 1 268
0.312 730 1 269
0.313 729 1 270
0.314 728 1 271
0.315 728 1 271
0.316 726 1 273
0.317 726 1 273
0.318 726 1 273
0.319 726 1 273
0.32 723 1 276
0.321 723 1 276
0.322 721 1 278
0.323 720 1 279
0.324 717 1 282
0.325 717 1 282
0.326 716 1 283
0.327 716 1 283
0.328 715 1 284
0.329 714 1 285
0.33 713 1 286
0.331 712 1 287
0.332 711 1 288
0.333 710 1 289
0.334 710 1 289
0.335 710 1 289
0.336 710 1 289
0.337 710 1 289
0.338 710 1 289
0.339 710 1 289
0.34 710 1 289
0.341 710 1 289
0.342 709 1 290
0.343 709 1 290
0.344 709 1 290
0.345 708 1 291
0.346 707 1 292
0.347 706 1 293
0.348 706 1 293
0.349 706 1 293
0.35 704 1 295
0.351 703 1 296
0.352 701 1 298
0.353 699 1 300
0.354 699 1 300
0.355 698 1 301
0.356 698 1 301
0.357 698 1 301
0.358 698 1 301
0.359 698 1 301
0.36 696 1 303
0.361 695 1 304
0.362 695 1 304
0.363 693 1 306
0.364 692 1 307
0.365 690 1 309
0.366 690 1 309
0.367 690 1 309
0.368 689 1 310
0.369 688 1 311
0.37 687 1 312
0.371 686 1 313
0.372 686 1 313
0.373 684 1 315
0.374 682 1 317
0.375 682 1 317
0.376 682 1 317
0.377 682 1 317
0.378 681 1 318
0.379 680 1 319
0.38 680 1 319
0.381 679 1 320
0.382 679 1 320
0.383 679 1 320
0.384 678 1 321
0.385 677 1 322
0.386 676 1 323
0.387 675 1 324
0.388 675 1 324
0.389 675 1 324
0.39 674 1 325
0.391 674 1 325
0.392 673 1 326
0.393 673 1 326
0.394 672 1 327
0.395 671 1 328
0.396 671 1 328
0.397 671 1 328
0.398 669 1 330
0.399 667 1 332
0.4 666 1 333
0.401 664 1 335
0.402 664 1 335
0.403 664 1 335
0.404 662 1 337
0.405 659 1 340
0.406 657 1 342
0.407 656 1 343
0.408 656 1 343
0.409 656 1 343
0.41 656 1 343
0.411 656 1 343
0.412 654 1 345
0.413 654 1 345
0.414 654 1 345
0.415 654 1 345
0.416 654 1 345
0.417 654 1 345
0.418 654 1 345
0.419 654 1 345
0.42 654 1 345
0.421 654 1 345
0.422 652 1 347
0.423 651 1 348
0.424 649 1 350
0.425 648 1 351
0.426 647 1 352
0.427 645 1 354
0.428 645 1 354
0.429 645 1 354
0.43 644 1 355
0.431 644 1 355
0.432 642 1 357
0.433 642 1 357
0.434 640 1 359
0.435 638 1 361
0.436 638 1 361
0.437 638 1 361
0.438 637 1 362
0.439 637 1 362
0.44 636 1 363
0.441 636 1 363
0.442 636 1 363
0.443 635 1 364
0.444 635 1 364
0.445 635 1 364
0.446 635 1 364
0.447 635 1 364
0.448 635 1 364
0.449 635 1 364
0.45 635 1 364
0.451 634 1 365
0.452 634 1 365
0.453 634 1 365
0.454 633 1 366
0.455 632 1 367
0.456 631 1 368
0.457 630 1 369
0.458 630 1 369
0.459 630 1 369
0.46 629 1 370
0.461 629 1 370
0.462 628 1 371
0.463 627 1 372
0.464 625 1 374
0.465 623 1 376
0.466 623 1 376
0.467 623 1 376
0.468 623 1 376
0.469 623 1 376
0.47 623 1 376
0.471 623 1 376
0.472 622 1 377
0.473 622 1 377
0.474 622 1 377
0.475 622 1 377
0.476 622 1 377
0.477 621 1 378
0.478 621 1 378
0.479 620 1 379
0.48 620 1 379
0.481 620 1 379
0.482 620 1 379
0.483 620 1 379
0.484 620 1 379
0.485 620 1 379
0.486 619 1 380
0.487 618 1 381
0.488 616 1 383
0.489 616 1 383
0.49 616 1 383
0.491 615 1 384
0.492 615 1 384
0.493 614 1 385
0.494 612 1 387
0.495 611 1 388
0.496 610 1 389
0.497 608 1 391
0.498 608 1 391
0.499 607 1 392
0.5 607 1 392
0.501 606 1 393
0.502 606 1 393
0.503 604 1 395
0.504 603 1 396
0.505 603 1 396
0.506 602 1 397
0.507 602 1 397
0.508 602 1 397
0.509 601 1 398
0.51 601 1 398
0.511 601 1 398
0.512 601 1 398
0.513 601 1 398
0.514 598 1 401
0.515 597 1 402
0.516 596 1 403
0.517 595 1 404
0.518 594 1 405
0.519 592 1 407
0.52 591 1 408
0.521 591 1 408
0.522 590 1 409
0.523 590 1 409
0.524 590 1 409
0.525 590 1 409
0.526 588 1 411
0.527 588 1 411
0.528 586 1 413
0.529 585 1 414
0.53 584 1 415
0.531 584 1 415
0.532 584 1 415
0.533 584 1 415
0.534 584 1 415
0.535 582 1 417
0.536 581 1 418
0.537 581 1 418
0.538 581 1 418
0.539 581 1 418
